id,h3_index_7,h3_index_8,geoid10,commarea,poi_type,name,poi_category
12442015162,872664d8cffffff,882664d8c7fffff,17031030200,77,craft,Harmony Art Glass Company,shopping
12442015163,872664d8cffffff,882664d8c7fffff,17031030300,77,antiques,Brownstone Antiques,shopping
12442015519,872664d8cffffff,882664d8c7fffff,17031030200,77,bar,Memories,nightlife
12442017205,872664d8cffffff,882664d8c7fffff,17031030200,77,dry_cleaning,Dry Cleaner,services
12442027890,872664d8cffffff,882664d8c7fffff,17031030200,77,bar,Randall's Pub,nightlife
12442838433,872664d8cffffff,882664d8c7fffff,17031030200,77,dry_cleaning,Eve's Cleaners,services
12443001784,872664d8cffffff,882664d8c7fffff,17031030200,77,convenience,SKM Convenience,grocery
12445979634,872664d8bffffff,882664d8b9fffff,17031040402,4,cafe,Colective Coffee,food_drink
12463885045,872664c12ffffff,882664c123fffff,17031832500,7,animal_boarding,Wag Hotels,services
12463885051,872664c12ffffff,882664c121fffff,17031070600,7,hairdresser,Ricci Kapricci,services
12463885052,872664c12ffffff,882664c12bfffff,17031070400,7,car_repair,Milito's Auto Repair,automotive
12463971378,872664c12ffffff,882664c123fffff,17031832500,7,second_hand,Cynthia's Consignment,shopping
12463973057,872664c12ffffff,882664c121fffff,17031832500,7,cafe,The Cuptown,food_drink
12464010994,872664c12ffffff,882664c123fffff,17031832500,7,pet_grooming,Animal Lovers Pet Salon,services
12464013426,872664c12ffffff,882664c123fffff,17031832500,7,shoe_repair,Clyborn Cobbler,services
12464015320,872664c12ffffff,882664c121fffff,17031832500,7,sports,Strings Attached,leisure_sports
12464016972,872664c12ffffff,882664c123fffff,17031832500,7,car_wash,Auto Spa Chicago,automotive
12464016984,872664c12ffffff,882664c12bfffff,17031832500,7,beauty,LA Tan,services
12464017202,872664c12ffffff,882664c121fffff,17031832500,7,driving_school,Central Driving Academy,education
12464021621,872664c12ffffff,882664c121fffff,17031832500,7,florist,Bunches,shopping
12464024330,872664c12ffffff,882664c121fffff,17031832500,7,frame,Prints Unlimited Galleries,shopping
12464024331,872664c12ffffff,882664c121fffff,17031832500,7,massage,Fit Foot,services
12464026637,872664c12ffffff,882664c12bfffff,17031832500,7,beauty,Midcity Nails Salon,services
12464026722,872664c12ffffff,882664c121fffff,17031832500,7,frame,Chicago Center for the Print,shopping
12464033705,872664c12ffffff,882664c12bfffff,17031832500,7,antiques,Gift Home Decor & More,shopping
12464041106,872664c12ffffff,882664c12bfffff,17031832500,7,fast_food,Good Eats,food_drink
12464052510,872664c12ffffff,882664c12bfffff,17031832500,7,cafe,Tsaocaa,food_drink
12468341944,872664d81ffffff,882664d81bfffff,17031010202,1,cafe,Starbucks,food_drink
12468350802,872664d8cffffff,882664d8c1fffff,17031010502,1,atm,Bank of America,finance
12470568647,872664c1effffff,882664c1e3fffff,17031320100,32,restaurant,The Palm Restaurant,food_drink
12470568648,872664c1effffff,882664c1e3fffff,17031320100,32,bar,Amuse,nightlife
12472638251,872664cccffffff,882664cccdfffff,17031430900,43,attraction,Michelle Obama's Childhood Home,entertainment
12472700601,872664c1affffff,882664c1a1fffff,17031841900,28,chemist,Walgreens,shopping
12473747081,872664cadffffff,882664caddfffff,17031243400,24,books,Semicolon Books,shopping
12473747082,872664cadffffff,882664cad9fffff,17031842300,24,school,Chicago Academy for the Arts,education
12473747083,872664cadffffff,882664caddfffff,17031842300,24,fast_food,Kim and Carlo's Chicago Style Hotdogs,food_drink
12473747085,872664cadffffff,882664caddfffff,17031243300,24,interior_decoration,Urban Source,shopping
12473747086,872664cadffffff,882664caddfffff,17031242000,24,clothes,Dovetail,shopping
12479605980,872664cadffffff,882664cad3fffff,17031833000,28,clinic,Northwestern Medicine Immediate Care,health
12479624257,872664cadffffff,882664cad3fffff,17031833000,28,bank,Wells Fargo,finance
12479624258,872664cadffffff,882664cad3fffff,17031833000,28,clothes,Anthropologie,shopping
12479624259,872664cadffffff,882664cad3fffff,17031833000,28,fast_food,Roti,food_drink
12479624261,872664cadffffff,882664cad3fffff,17031833000,28,bar,inkwell,nightlife
12479624263,872664cadffffff,882664cad3fffff,17031833000,28,bar,Broken Hearts,nightlife
12479624264,872664cadffffff,882664cad3fffff,17031833000,28,clothes,Public Rec,shopping
12479624265,872664cadffffff,882664cad3fffff,17031833000,28,jewelry,Taköhl Custom Jewelry,shopping
12479624267,872664c1affffff,882664cad3fffff,17031833100,28,pet_grooming,Sit Stay Wash,services
12479624268,872664c1affffff,882664cad3fffff,17031833100,28,beauty,Mon Cheri Chitown,services
12479624269,872664c1affffff,882664cad3fffff,17031833100,28,hairdresser,The Threading House,services
12479624270,872664c1affffff,882664cad3fffff,17031833100,28,clothes,Alvera Couture,shopping
12481098290,872664cadffffff,882664c1adfffff,17031280100,28,car,McLaren,automotive
12481098291,872664cadffffff,882664c1adfffff,17031280100,28,frame,Supreme Frame,shopping
12481098294,872664cadffffff,882664cad3fffff,17031833000,28,fast_food,Fulton Sub Market,food_drink
12481098295,872664cadffffff,882664cadbfffff,17031833000,28,veterinary,Lovet Pet Health Care,health
12481098296,872664cadffffff,882664cadbfffff,17031833000,28,dentist,motto Clear Aligners,health
12481098297,872664cadffffff,882664cadbfffff,17031833000,28,doctors,Chapter Aesthetic Studio,health
12481098298,872664cadffffff,882664cad3fffff,17031833000,28,cafe,Foxtrot,food_drink
12487202483,872664c12ffffff,882664c121fffff,17031070600,7,prep_school,Mathnasium,education
12487202484,872664c12ffffff,882664c121fffff,17031070600,7,tyres,U-Pick-A-Tire Store,automotive
12487211771,872664c12ffffff,882664c121fffff,17031832500,7,beauty,Threading Point,services
12487219576,872664c12ffffff,882664c121fffff,17031070600,7,beauty,J-Nail Club,services
12487219577,872664c12ffffff,882664c121fffff,17031070600,7,interior_decoration,Platinum Homes General Contractors,shopping
12487224596,872664c12ffffff,882664c121fffff,17031070600,7,florist,Cattails,shopping
12487241263,872664c12ffffff,882664c121fffff,17031832500,7,prep_school,Huntington,education
12487245658,872664c12ffffff,882664c121fffff,17031832500,7,beauty,Ette,services
12487245659,872664c12ffffff,882664c121fffff,17031070600,7,fast_food,Taco & Burrito House,food_drink
12487247942,872664c12ffffff,882664c121fffff,17031070600,7,music_school,Chicago Music Lessons,education
12487436655,872664cc3ffffff,882664cc31fffff,17031691100,69,convenience,Aladdin's Food,grocery
12488352477,872664c1affffff,882664c1a9fffff,17031839100,32,restaurant,Naf Naf Grill,food_drink
12488711886,872664ca2ffffff,882664ca23fffff,17031190800,19,variety_store,Dollar Tree,shopping
12488804911,872664ca2ffffff,882664c849fffff,17031191100,19,pharmacy,Walgreens,health
12488896040,872664c1affffff,882664c1a7fffff,17031841900,28,pharmacy,Walgreens,health
12489358150,872664ca9ffffff,882664ca91fffff,17031283100,28,fast_food,Jersey Mike's Subs,food_drink
12489358152,872664ca9ffffff,882664ca91fffff,17031283100,28,bar,Vintage Bar,nightlife
12489358153,872664ca9ffffff,882664ca91fffff,17031283100,28,bar,The Embassy,nightlife
12489358154,872664ca9ffffff,882664ca91fffff,17031283100,28,fast_food,Chilango Mexican Street Food,food_drink
12490236128,872664caeffffff,882664cae7fffff,17031836600,23,restaurant,New Best Sub,food_drink
12490275419,872664caeffffff,882664cae7fffff,17031836600,23,variety_store,Five Below,shopping
12492816585,872664d8cffffff,882664d8c7fffff,17031010600,1,dry_cleaning,Loyola Dry Cleaners,services
12494931847,872664c16ffffff,882664c161fffff,17031061500,6,restaurant,D'Agostino's Pizza and Pub Wrigleyville,food_drink
12498993808,872664c1affffff,882664c1a9fffff,17031839100,32,artwork,The Town-Ho's Story,entertainment
12500550640,872664d8effffff,882664d8e1fffff,17031020602,2,jewelry,Joyalukkas,shopping
12500624984,872664d8effffff,882664d8e3fffff,17031020802,2,mobile_phone,Metro by T-Mobile,shopping
12503331731,872664c13ffffff,882664c131fffff,17031842200,8,cafe,Sweetwaters Coffee & Tea,food_drink
12507245288,872664520ffffff,8826645201fffff,17031560800,56,variety_store,Family Dollar,shopping
12507284263,872664520ffffff,882664520bfffff,17031560800,56,post_office,The UPS Store,services
12507284264,872664520ffffff,8826645201fffff,17031560800,56,atm,Bank of America,finance
12509704818,872664520ffffff,882664520bfffff,17031560800,56,clothes,Peaches Boutique,shopping
12513186752,872664c16ffffff,882664c16dfffff,17031060300,6,cafe,Starbucks,food_drink
12513186754,872664d89ffffff,882664d895fffff,17031830700,3,wigs,Elim Wigs & Hair,shopping
12513186756,872664d89ffffff,882664d895fffff,17031031100,3,fast_food,Birrieria Zaragoza,food_drink
12513186757,872664d8bffffff,882664d895fffff,17031031000,3,hairdresser,Armand Salon Suites,services
12513186758,872664c16ffffff,882664c165fffff,17031060400,6,fast_food,Traspasada Restaurant,food_drink
12513186759,872664c16ffffff,882664c165fffff,17031831900,6,dentist,Smiles On Ashland,health
12513186760,872664c16ffffff,882664c167fffff,17031831900,6,car_repair,Reliable Auto Repair Center,automotive
12513186761,872664c16ffffff,882664c167fffff,17031062500,6,alcohol,Garfield's Beverage,grocery
12513186762,872664c12ffffff,882664c121fffff,17031070700,7,restaurant,El Presidente,food_drink
12513186763,872664c12ffffff,882664c121fffff,17031070600,7,bicycle,Big City Bikes,shopping
12516789212,872664c10ffffff,882664c12bfffff,17031070300,7,cafe,Verzênay Chicago,food_drink
12519293793,872664ca3ffffff,882664ca33fffff,17031230700,23,bakery,Central Bakery,grocery
12519389668,872664ca1ffffff,882664ca13fffff,17031832400,22,mobile_phone,Cricket Wireless,shopping
12519409058,872664ca3ffffff,882664ca37fffff,17031230500,23,fast_food,Wingstop,food_drink
12519409059,872664ca3ffffff,882664ca37fffff,17031230500,23,mobile_phone,Boost Mobile,shopping
12519409060,872664ca3ffffff,882664ca37fffff,17031230500,23,bank,Chase,finance
12520294590,872664c12ffffff,882664c121fffff,17031832500,7,dentist,Floss & Co. - Lincoln Park,health
12520661802,872664cadffffff,882664caddfffff,17031242000,24,restaurant,Un Amor,food_drink
12521332714,872664cf4ffffff,882664cf4bfffff,17031841100,34,cafe,Molly Tea,food_drink
12528015181,872664cf3ffffff,882664cd4bfffff,17031611400,61,bakery,Benitez Bakery,grocery
12530019705,872664cf1ffffff,882664cf11fffff,17031835500,37,convenience,BP Shop,grocery
12530056133,872664cd5ffffff,882664cd51fffff,17031611700,61,convenience,Clark's Pump-N-Shop,grocery
12530066770,872664ca5ffffff,882664ca0bfffff,17031210700,21,fast_food,Dunkin',food_drink
12530066775,872664ca0ffffff,882664ca0bfffff,17031210700,21,car_wash,Shell,automotive
12530347791,872664cd4ffffff,882664cd43fffff,17031630500,63,money_lender,,finance
12535293851,87275936bffffff,88275936b1fffff,17031760803,76,bicycle_rental,Cumberland Ave & Catherine Ave,transport
12535293853,872664d9bffffff,882664d9bdfffff,17031110501,11,bicycle_rental,Farragut Ave & Central Ave,transport
12535293855,872664d9affffff,882664d9a3fffff,17031110200,11,bicycle_rental,Menard Ave & Milwaukee Ave,transport
12535293856,872664d9bffffff,882664d9bdfffff,17031110100,11,bicycle_rental,Lynch Ave & Elston Ave,transport
12535293857,872664d9bffffff,882664d9bbfffff,17031120400,12,bicycle_rental,Elston Ave & Carmen Ave,transport
12537246133,8726641b2ffffff,8826641b21fffff,17031520100,52,restaurant,Avy's Pizza,food_drink
12537246368,8726641b2ffffff,8826641b23fffff,17031520200,52,furniture,Jalisco Furniture,shopping
12537246713,872664194ffffff,8826641949fffff,17031520300,52,supermarket,La Flor,grocery
12537246741,8726641b2ffffff,8826641b23fffff,17031520100,52,bakery,Gerardo's Bakery,grocery
12537246742,8726641b2ffffff,8826641b23fffff,17031520100,52,beauty,Lucha's Beauty Shop,services
12537246892,872664194ffffff,8826641949fffff,17031520300,52,restaurant,Nicky'z Gyros,food_drink
12537246923,872664194ffffff,8826641949fffff,17031520400,52,pharmacy,Cornerstone Pharmacy,health
12537246924,872664194ffffff,8826641949fffff,17031520300,52,travel_agency,U. P. Travel & Income Tax Agency,services
12537246966,872664194ffffff,8826641949fffff,17031520400,52,alcohol,Ewing Liquor,grocery
12540370963,872664565ffffff,8826645655fffff,17031500300,50,artwork,,entertainment
12540865672,872664cb4ffffff,882664cb49fffff,17031110300,11,beauty,Callista Beauty and Medical Spa,services
12542669991,872664194ffffff,882664195dfffff,17031520500,52,bicycle_rental,Burnham Greenway & 112th St,transport
12543114174,872664561ffffff,8826645613fffff,17031540102,54,supermarket,Roserach Farms,grocery
12547688601,872664d88ffffff,882664d88bfffff,17031030500,77,coffee,Happy Monday Coffee Roasters,food_drink
12547759427,872664cc3ffffff,882664cc37fffff,17031691200,69,convenience,Citgo,grocery
12554685576,872664cadffffff,882664cad3fffff,17031833000,28,leather,Mend Atelier,shopping
12554685577,872664cadffffff,882664cad3fffff,17031833000,28,beauty,Tokyo Nails,services
12556804584,872664d9bffffff,882664d9bbfffff,17031120400,12,ice_cream,Baskin-Robbins,food_drink
12557786803,872664d8bffffff,882664d895fffff,17031031700,3,restaurant,Lindo Guadalajara,food_drink
12559985011,872664d9dffffff,882664d9d3fffff,17031130300,13,ice_cream,Baskin-Robbins,food_drink
12559985013,872664d9dffffff,882664d9d3fffff,17031130300,13,restaurant,Martino’s Italian Cuisine & Pizzeria,food_drink
12560056894,872664ce3ffffff,882664ce35fffff,17031390100,39,laundry,Your Neighborhood Laundromat,services
12560729403,872664cd0ffffff,882664cd09fffff,17031835100,63,hairdresser,Chicago Barbers,services
12563653502,872664c1effffff,882664c1e1fffff,17031081500,8,clothes,Hugo Boss,shopping
12563653503,872664c1effffff,882664c1e1fffff,17031081401,8,clothes,Givenchy,shopping
12563653504,872664c1effffff,882664c1e1fffff,17031081500,8,clothes,Dolce & Gabbana,shopping
12563653505,872664c1effffff,882664c1e1fffff,17031081500,8,clothes,Brunello Cucinelli,shopping
12563653506,872664c1effffff,882664c1e1fffff,17031081500,8,clothes,Chicago Cubs Team Store,shopping
12563653513,872664c1effffff,882664c1e1fffff,17031081403,8,bank,Citibank,finance
12563653514,872664c1effffff,882664c1e3fffff,17031081500,8,cosmetics,L'Occitane,services
12563653521,872664c1effffff,882664c1e1fffff,17031081403,8,fast_food,Taco Bell Cantina,food_drink
12563653523,872664c1effffff,882664c1e3fffff,17031081403,8,restaurant,Minghin Cuisine,food_drink
12563653526,872664c1effffff,882664c1ebfffff,17031081403,8,massage,Massage Envy,services
12563653531,872664c1effffff,882664c1ebfffff,17031081403,8,hotel,DoubleTree Hotel Chicago - Magnificent Mile,lodging
12563653532,872664c1effffff,882664c1ebfffff,17031081403,8,hotel,Hilton Grand Vacations Club Chicago Magnificent Mile,lodging
12563653533,872664c1effffff,882664c1e1fffff,17031081500,8,clothes,UNTUCKit,shopping
12563653534,872664c1effffff,882664c1e1fffff,17031081500,8,fashion_accessories,MCM,shopping
12563653535,872664c1effffff,882664c1e1fffff,17031081500,8,post_office,FedEx Office,services
12563653536,872664c1effffff,882664c1e1fffff,17031081500,8,clothes,White House Black Market,shopping
12563653537,872664c1effffff,882664c1e1fffff,17031081500,8,optician,Sunglass Hut,health
12563653538,872664c1effffff,882664c1e1fffff,17031081500,8,fast_food,Panda Express,food_drink
12563653539,872664c1effffff,882664c1e3fffff,17031081500,8,fast_food,Chick-fil-A,food_drink
12563653540,872664c1effffff,882664c1e1fffff,17031081500,8,jewelry,APM Monaco,shopping
12563653541,872664c1effffff,882664c1e1fffff,17031081500,8,cosmetics,Aesop,services
12563653542,872664c1effffff,882664c1e1fffff,17031081500,8,fast_food,Potbelly,food_drink
12563653543,872664c1effffff,882664c1e1fffff,17031081500,8,clothes,DXL Men's Apparel,shopping
12563653544,872664c1effffff,882664c1e1fffff,17031081201,8,nutrition_supplements,GNC,shopping
12563653545,872664c1effffff,882664c1e1fffff,17031081201,8,money_transfer,Western Union,finance
12563653546,872664c1effffff,882664c1e1fffff,17031081201,8,fast_food,Chipotle,food_drink
12563653547,872664c1effffff,882664c1e9fffff,17031081201,8,watches,Panerai,shopping
12563653550,872664c1effffff,882664c1edfffff,17031081201,8,clothes,Vuori,shopping
12563653551,872664c1effffff,882664c1edfffff,17031081202,8,shoes,Dr. Martens,shopping
12563653552,872664c1effffff,882664c1edfffff,17031081202,8,cosmetics,bluemercury,services
12563653553,872664c1effffff,882664c1edfffff,17031081202,8,mobile_phone,T-Mobile,shopping
12563653554,872664c1effffff,882664c1edfffff,17031081202,8,clothes,On,shopping
12563653555,872664c1effffff,882664c1edfffff,17031081201,8,clothes,Celine,shopping
12563653556,872664c1effffff,882664c1edfffff,17031081201,8,clothes,Moncler,shopping
12563653557,872664c1effffff,882664c1edfffff,17031081201,8,clothes,Brunello Cucinelli,shopping
12565882230,872664d88ffffff,882664d881fffff,17031030800,77,deli,JB's Deli,food_drink
12569216309,872664c13ffffff,882664c137fffff,17031842200,8,restaurant,Jiang Niu BBQ House,food_drink
12569542201,872664c1effffff,882664c1edfffff,17031080300,8,restaurant,Nepal House,food_drink
12572273410,872664cadffffff,882664cad3fffff,17031833000,28,houseware,The Unwaste Shop,shopping
12578190701,872664d88ffffff,882664d88bfffff,17031030603,77,restaurant,Blowfish Sushi & Ramen,food_drink
12579435110,872664d88ffffff,882664d88bfffff,17031030701,77,supermarket,Super Food & Liquors,grocery
12580485264,872664cadffffff,882664cad3fffff,17031833000,28,alcohol,Aqua Wine & Spirits,grocery
12580485265,872664c1affffff,882664cad3fffff,17031281900,28,bank,Chase,finance
12580485267,872664c1affffff,882664cad3fffff,17031281900,28,mobile_phone,AT&T,shopping
12580485268,872664c1affffff,882664cad3fffff,17031833100,28,beauty,Restore Hyper Wellness,services
12580485269,872664c1affffff,882664cad3fffff,17031281900,28,massage,The NOW,services
12581402601,872664d8dffffff,882664d88bfffff,17031030706,77,bar,La Pharmacie,nightlife
12582742100,872664562ffffff,8826645621fffff,17031750500,75,shoes,Snipes,shopping
12586145550,872664c1effffff,882664c1e5fffff,17031081800,8,courthouse,Chicago Administration Hearings Department,civic_community
12590967483,872664d8bffffff,882664d8b5fffff,17031040700,4,bed,American Mattress,shopping
12591014601,872664ca5ffffff,882664ca51fffff,17031050900,5,post_office,FedEx Office,services
12591018709,872664d8bffffff,882664d8b5fffff,17031040800,4,dentist,,health
12591022697,872664d8affffff,882664d8a9fffff,17031020801,2,fast_food,Tacos los Primos,food_drink
12591024334,872664d8effffff,882664d8ebfffff,17031020500,2,hairdresser,A Barber Shop,services
12591711501,872664cadffffff,882664cad1fffff,17031243500,24,restaurant,TABÚ,food_drink
12593646102,872664d8bffffff,882664ca59fffff,17031050600,5,ice_cream,Bartleby's Ice Cream,food_drink
12598896647,872664d88ffffff,882664d89dfffff,17031030800,77,cafe,The Lost Hours,food_drink
12599394856,872664caeffffff,882664caedfffff,17031230200,23,theatre,House of Belonging,entertainment
12601943051,872664c1affffff,882664c1a9fffff,17031320100,32,nutrition_supplements,GNC,shopping
12601956384,87275934effffff,88275934e9fffff,17031980000,76,ice_cream,Baskin-Robbins,food_drink
12602162920,872664c84ffffff,882664c847fffff,17031250600,25,ice_cream,Baskin-Robbins,food_drink
12602162921,872664cf6ffffff,882664cf65fffff,17031841300,31,ice_cream,Baskin-Robbins,food_drink
12602162922,872664528ffffff,8826645289fffff,17031700301,70,ice_cream,Baskin-Robbins,food_drink
12602162930,872664cb1ffffff,882664cb19fffff,17031190300,19,ice_cream,Baskin-Robbins,food_drink
12602162931,872664ca1ffffff,882664ca11fffff,17031221400,22,ice_cream,Baskin-Robbins,food_drink
12602162932,872664cd3ffffff,882664cd35fffff,17031650400,65,ice_cream,Baskin-Robbins,food_drink
12602162933,872664cf2ffffff,882664cf27fffff,17031580600,58,ice_cream,Baskin-Robbins,food_drink
12602162934,872664cf4ffffff,882664cf47fffff,17031840200,60,fast_food,Dunkin',food_drink
12602162935,872664c10ffffff,882664c105fffff,17031070300,7,ice_cream,Baskin-Robbins,food_drink
12602162936,872664ca5ffffff,882664d8b7fffff,17031050300,5,ice_cream,Baskin-Robbins,food_drink
12602162939,872664d99ffffff,882664d993fffff,17031140500,14,ice_cream,Baskin-Robbins,food_drink
12602162940,872664ca0ffffff,882664ca09fffff,17031160800,16,ice_cream,Baskin-Robbins,food_drink
12602162941,872664560ffffff,8826645605fffff,17031530200,53,ice_cream,Baskin-Robbins,food_drink
12602162952,872664cacffffff,882664cacbfffff,17031241500,24,ice_cream,Baskin-Robbins,food_drink
12602162957,872664c8cffffff,882664c8c9fffff,17031291200,29,ice_cream,Baskin-Robbins,food_drink
12602162958,872664cb1ffffff,882664cb11fffff,17031190602,19,ice_cream,Baskin-Robbins,food_drink
12602162966,872664cb1ffffff,882664cb13fffff,17031190602,19,fast_food,Dunkin',food_drink
12602162967,872664cb1ffffff,882664cb13fffff,17031190602,19,ice_cream,Baskin-Robbins,food_drink
12602162968,872664cd4ffffff,882664cd45fffff,17031842800,58,ice_cream,Baskin-Robbins,food_drink
12602315301,872664c1affffff,882664c1abfffff,17031839000,32,restaurant,Forno Mauri,food_drink
12602349829,872664c13ffffff,882664c13dfffff,17031071100,7,restaurant,Charoen Krung by Sathorn,food_drink
12605200303,872664c1affffff,882664c1a9fffff,17031320400,32,restaurant,Russian Tea Time,food_drink
12605211701,872664ca5ffffff,882664ca51fffff,17031050900,5,musical_instrument,A 440 Violin Shop,shopping
12605429001,872664d99ffffff,882664d995fffff,17031140400,14,bakery,Umaga Bakehouse,grocery
12605491601,872664c10ffffff,882664c10dfffff,17031063200,6,restaurant,Flub A Dub Chub's,food_drink
12607839708,872664c1affffff,882664c1a9fffff,17031320400,32,repair,America's Watches,services
12613454401,872664c88ffffff,882664c88bfffff,17031301701,30,restaurant,Las Carnitas Uruapan,food_drink
12613562301,872664cf4ffffff,882664cf45fffff,17031310600,31,clothes,Everything,shopping
12619685301,872664d88ffffff,882664d88bfffff,17031030603,77,candles,Edgewater Candles,shopping
12619876082,872664d8bffffff,882664d8b5fffff,17031040700,4,convenience,Piccadilly Market,grocery
12625946046,872664c13ffffff,882664c13bfffff,17031080300,8,pet,Old Town Aquarium,shopping
12625946047,872664c13ffffff,882664c13bfffff,17031080300,8,dentist,Old Town Dental Care,health
12626228696,872664c13ffffff,882664c131fffff,17031842200,8,furniture,Ethan Allen,shopping
12626228697,872664c13ffffff,882664c131fffff,17031832600,7,copyshop,Sir Speedy,services
12626228698,872664c13ffffff,882664c135fffff,17031832600,7,pharmacy,CVS Pharmacy,health
12626258504,872664c13ffffff,882664c123fffff,17031832500,7,optician,MyEyeDr.,health
12626258506,872664c10ffffff,882664c10dfffff,17031061901,6,pharmacy,Walgreens,health
12628938001,872664ca4ffffff,882664ca49fffff,17031140702,14,restaurant,Wok cuisine,food_drink
12629162901,872664c1cffffff,882664c1c7fffff,17031081402,8,attraction,Flyover,entertainment
12633520506,872664525ffffff,8826645259fffff,17031560400,56,beauty,e'Nails,services
12635150261,872664ca1ffffff,882664ca17fffff,17031222600,22,cannabis,Ivy Hall Dispensary - Logan Square,shopping
12636569858,872664520ffffff,8826645201fffff,17031560800,56,artwork,American Eagle,entertainment
12636569859,872664520ffffff,8826645201fffff,17031560800,56,artwork,American Eagle,entertainment
12637519333,872664c16ffffff,882664c163fffff,17031062100,6,restaurant,Birdman Ramen,food_drink
12638834222,872664cf5ffffff,882664cf55fffff,17031340400,34,fishing,Wentworth Bait Shop,leisure_sports
12638984657,872664c1affffff,882664c1a7fffff,17031841900,28,artwork,,entertainment
12638984658,872664c1affffff,882664c1a7fffff,17031841900,28,artwork,,entertainment
12638984659,872664c1affffff,882664c1a7fffff,17031841900,28,paint,Sherwin-Williams,shopping
12639347508,872664cc4ffffff,882664cc45fffff,17031381800,38,furniture,Glam Furniture,shopping
12639514925,872664cadffffff,882664cad3fffff,17031833100,28,gift,Smitten Boutique,shopping
12639651909,872664cc1ffffff,882664cc1bfffff,17031430300,43,hairdresser,Da Cuttin' Image,services
12641472287,872664ccdffffff,882664ccd1fffff,17031833900,46,clinic,Athletico Physical Therapy,health
12641515119,872664cc4ffffff,882664cc45fffff,17031381800,38,pawnbroker,United Loan Co.,finance
12644109939,872664c1affffff,882664c1a5fffff,17031833100,28,clinic,Metro Infusion Center,health
12644109940,872664c1affffff,882664c1a5fffff,17031833100,28,beauty,Milan Laser Hair Removal,services
12645958901,872664ca8ffffff,882664ca89fffff,17031242400,24,gift,ДЕЛЬТА,shopping
12646729164,872664c1effffff,882664c1e7fffff,17031081600,8,restaurant,Kyuramen,food_drink
12646729165,872664c1effffff,882664c1e7fffff,17031081600,8,cafe,TBAAR,food_drink
12646729166,872664c1effffff,882664c1e1fffff,17031081500,8,cafe,TE'AMO Boba Bar,food_drink
12648963315,872664d9dffffff,882664d9dbfffff,17031130100,13,restaurant,Evita's Steakhouse,food_drink
12650054072,872664c1affffff,882664c1adfffff,17031839100,32,restaurant,Sopraffina Marketcaffe,food_drink
12650075136,872664c1affffff,882664c1adfffff,17031839100,32,restaurant,Hannah's Bretzel,food_drink
12650102800,872664c1affffff,882664c1adfffff,17031839100,32,florist,A Plus Flowers & Gifts,shopping
12650120413,872664c1affffff,882664c1a9fffff,17031839100,32,fast_food,Jimmy John's,food_drink
12650132019,872664c1affffff,882664c1adfffff,17031839100,32,hairdresser,The Chicago Buzz,services
12650146744,872664c1affffff,882664c1adfffff,17031839100,32,beauty,Loop Nail Spa,services
12650152717,872664c1affffff,882664c1adfffff,17031839100,32,dentist,DentalWorks,health
12650186297,872664ca9ffffff,882664ca95fffff,17031838200,28,doctors,Bruno and Sallie Pasquinelli Outpatient Surgery Center,health
12655895332,872664d9effffff,882664d9e7fffff,17031120100,12,information,Wilewood,civic_community
12655895343,872664d9effffff,882664d9e5fffff,17031120100,12,information,North Edgebrook,civic_community
12655895459,872664d9effffff,882664d9e5fffff,17031120100,12,information,North Edgebrook,civic_community
12657112796,872664c1effffff,882664c1edfffff,17031838300,8,cafe,Dialtone Coffee & Wine Bar,food_drink
12660991111,872664cadffffff,882664cad3fffff,17031833000,28,bank,Belmont Bank & Trust,finance
12660991113,872664cadffffff,882664cad3fffff,17031833000,28,shoes,Leaders,shopping
12660991129,872664cadffffff,882664cad1fffff,17031833000,28,furniture,Sandler,shopping
12660991130,872664cadffffff,882664cad3fffff,17031833000,28,restaurant,Il Carciofo,food_drink
12660991132,872664cadffffff,882664cad3fffff,17031833000,28,cosmetics,Aesop,services
12662769701,872664c1bffffff,882664cf4bfffff,17031330100,33,fast_food,Shark's Fish & Chicken,food_drink
12663074709,872664564ffffff,8826645649fffff,17031490800,49,mobile_phone,Boost Mobile,shopping
12663085530,872664cccffffff,882664cccdfffff,17031834200,43,fast_food,A.P. Deli,food_drink
12663609849,872664d8bffffff,882664d8b3fffff,17031050500,5,dentist,Affinity Dental,health
12668298965,872664c1effffff,882664c1e5fffff,17031081700,8,dry_cleaning,LaSalle Cleaners,services
12668604221,872664c1affffff,882664c1a7fffff,17031841900,28,fast_food,Apple Spice,food_drink
12673086055,872664cb5ffffff,882664cb19fffff,17031151100,15,driving_school,Progressive Truck Driving School Inc.,education
12677063801,872664caeffffff,882664caebfffff,17031242600,24,beauty,Refilleri,services
12681650328,872664cc4ffffff,882664cc41fffff,17031390400,39,artwork,,entertainment
12681707816,872664ca1ffffff,882664ca15fffff,17031220601,22,pharmacy,Walgreens,health
12681960565,872664c1affffff,882664c1a3fffff,17031839000,32,massage,Massage Envy,services
12682129118,872664cf4ffffff,882664cf4bfffff,17031841100,34,pharmacy,Walgreens,health
12685044420,872664c16ffffff,882664c16bfffff,17031061000,6,artwork,Josephine Baker & James Baldwin,entertainment
12685044421,872664c16ffffff,882664c16bfffff,17031060900,6,artwork,Oscar Wilde & Audre Lorde,entertainment
12685044422,872664c16ffffff,882664c16bfffff,17031061000,6,artwork,Silvia Rivera & Marsha P. Johnson,entertainment
