geoid10,poi_count,count_poi_types,poi_type_list,poi_list
17031681400,13,6,"place_of_worship, bicycle, convenience, convenience, place_of_worship, fuel, place_of_worship, place_of_worship, place_of_worship, hardware, place_of_worship, school, school","Mount Elim Missionary Baptist Church, John's Hardware & Bicycle Shop, Shell, Not Far From A Dollar, Holy Latter Rain Pentecostal Church, Shell, Spirit of Faith Missionary Baptist Church, Faith Temple Church of God in Christ, Mount Hebron Baptist Church, John's Hardware & Bicycle Shop, Holy Miracle Pentecostal Fellowship Church, Stagg Elementary School, Excel Academy of Englewood"
17031690300,6,4,"place_of_worship, bicycle_rental, fast_food, place_of_worship, bus_station, fast_food","Greater Mount Tabor Baptist Church, Perry Ave & 69th St, McDonald's, Calvary Light Pentecostal Church, 69th Street Red Line Station, Dunkin'"
17031690400,19,7,"school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, kindergarten, convenience, convenience, mobile_phone, childcare, place_of_worship, fuel, place_of_worship, fuel, school, convenience, fuel","Shiloh Academy, Prayer Band General Assembly, Evening Star Baptist Church, Bethel Temple, Lamb of God Church, Mount Olive Church of God in Christ, Chicago Academy, Shiloh Nursery, BP Shop, Mobil Mart, Metro by T-Mobile, Child's World Academic Inc., Shiloh Seventh Day Adventist Church, BP, Park Manor Congregational Church, Mobil, Brownell Elementary School, 76, 76"
17031690500,7,5,"place_of_worship, place_of_worship, bicycle_rental, storage_rental, place_of_worship, school, car_wash","Grace Fellowship Baptist Church, Celestial Church of Christ, Rhodes Ave & 71st St, StorageMart, Kelly United Methodist Church, Park Manor Elementary School, Buddy Bear Car Wash"
17031690900,10,4,"place_of_worship, place_of_worship, place_of_worship, ticket, bakery, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school","Greater Bethel Missionary Baptist Church, Rising Sun Spiritual Church, Emmanuel Community Church, Pinkie April Snow Enterprises, Firehouse Bakery & Grill, New Beginnings in Christ Ministries, Park Manor Christian Church, Saint Mark African Methodist Episcopal Zion Church, Saint Lawrence Church of God and Christ, Tanner Elementary School"
17031691000,31,14,"place_of_worship, restaurant, supermarket, supermarket, convenience, bicycle_rental, bicycle_rental, attraction, artwork, ice_cream, fast_food, variety_store, place_of_worship, place_of_worship, place_of_worship, convenience, place_of_worship, bakery, place_of_worship, convenience, place_of_worship, community_centre, place_of_worship, fast_food, fuel, school, supermarket, fuel, convenience, fuel, school","Divine Church of Prayer, Smoke Signals BBQ, M & H Market, Shop-N-Save, Grand Palace, Calumet Ave & 71st St, Michigan Ave & 71st St, Al Capone's House, Baskin-Robbins, Subway, Family Dollar, Saint James Missionary Baptist Church, First Progressive Church of Christ, Marathon, Salem Lutheran Church, Brown Sugar Bakery, Cathedral of Love Missionary Baptist Church, Citgo, Saint Columbanus Church, Saint Columbanus Church Social Center, Martin Temple African Methodist Episcopal Zion Church, Dunkin', Marathon, Saint Columbanus School, Aldi, Shell, Shell, Citgo, Deneen Elementary School"
17031691100,14,10,"place_of_worship, place_of_worship, school, alcohol, atm, artwork, fast_food, convenience, money_transfer, place_of_worship, convenience, social_facility, place_of_worship, fuel","Perlie Gates Missionary Baptist Church, Cathedral Temple of Divine Love, Saint Carthage School, Stewart Liquors, Vincennes Currency Exchange Bitcoin ATM, Haire's Gulf Shrimp, Aladdin's Food, Western Union, Greater Salem Baptist Church, Maria Shelter, Saint Carthage Roman Catholic Church, Falcon"
17031691200,18,10,"place_of_worship, place_of_worship, place_of_worship, bicycle_rental, variety_store, department_store, convenience, fast_food, fast_food, place_of_worship, fast_food, place_of_worship, fuel, fast_food, place_of_worship, social_facility, school, bus_station","Christs Temple Church of God in Christ Baptist Church, All Nations Pentecostal Church, Holy Temple Evangelistic Church of God in Christ, Vincennes Ave & 75th St, Family Dollar, Forman Mills, Citgo, Fred & Jack's, Church's Chicken, Faith United Methodist Church, Popeyes, Pleasant Green MB Church, Citgo, McDonald's, Mount Hermon Missionary Baptist Church, SOS Children's Village, Harvard Elementary School, 79th Street & Perry Terminal"
17031691300,19,10,"bar, bicycle_rental, convenience, school, pharmacy, fuel, fuel, car_wash, restaurant, bank, place_of_worship, fuel, fuel, convenience, restaurant, restaurant, place_of_worship, convenience, convenience","Frances' Cocktail Lounge, State St & 76th St, Shell, Ruggles Elementary School, Walgreens, BP, Mobil, Mobil, Jerk Taco Man, Providence Bank & Trust, Carter Temple Christian Methodist Episcopal Church, Shell, Marathon, Marathon, Soul Veg City, Lem's Bar-B-Q, Grace and Glory Gospel Chapel, Mobil Mart, BP Shop"
17031691400,22,13,"place_of_worship, place_of_worship, childcare, dojo, childcare, bar, bar, bar, bicycle_rental, bicycle_rental, fast_food, fast_food, fast_food, variety_store, funeral_directors, fuel, post_depot, art, school, place_of_worship, convenience, place_of_worship","First Christian Community Baptist Church, Israel Methodist Community Church, Angel Land Nursery School, Tanksons Martial Arts Academy, Topsy Turby Nursery and Kindergarten, Murphy's Lounge, Randy's Lounge, President’s Lounge, Vernon Ave & 75th St, Evans Ave & 75th St, Old Chicago Pizza Company, Harold's Chicken Shack, Burger King, Family Dollar, Leak and Sons Funeral Home, Amstar, Grand Crossing Post Office Annex, The Woodshop, Saint Dorothy School, Saint Dorothy Church, Quick Stop Gas & Mini Mart, New Covenant MB Church"
17031691500,24,13,"place_of_worship, place_of_worship, place_of_worship, hotel, nightclub, atm, bicycle_rental, fast_food, money_transfer, money_transfer, place_of_worship, place_of_worship, school, fuel, convenience, post_office, place_of_worship, motel, place_of_worship, place_of_worship, money_transfer, hardware, place_of_worship, school","Holy Covenant Non-Denominational Church, Holy Stranger Home Church, Moorish Science Temple of America, East of the Ryan, East of the Ryan, Cottage Grove Ave & 78th St, Harold's Chicken Shack, Western Union, MoneyGram, Grace Eden Baptist Church, Saint Francis De Paula Catholic Church, Saint Francis School, Falcon Fuel, Falcon Fuel, Grand Crossing Post Office, Ingleside-Whitfield United Methodist Church, Empire Motel, Vernon Park Church of God, Helen Durhams Temple, 75th & Cottage Currency Exchange, Acme Lumber & Building Supply, New Life Covenant Church, Hirsch Metropolitan High School"
17031700100,19,12,"fast_food, storage_rental, atm, bicycle_rental, storage_rental, fast_food, convenience, vehicle_inspection, place_of_worship, fuel, chemist, car, fast_food, fuel, convenience, school, school, school, bus_station","Shark's Fish & Chicken, Public Storage, Western Ave & 79th St, Metro Self Storage, Burger King, Citgo, State Of Illinois Auto Inspection, Monument Of Faith Church, Citgo, CVS Pharmacy, Car Credit 7600, McDonald's, Marathon, Marathon, Sarah E. Goode STEM Academy, St. Rita of Cascia High School, Lionel Hampton Fine & Performing Arts School, 79th Street & Western Terminal"
17031700200,10,9,"mobile_phone, atm, bank, motel, fast_food, car_parts, fire_station, place_of_worship, variety_store, bank","Boost Mobile, Chase, Saratoga Motel, Arby's, O'Reilly Auto Parts, Chicago Fire Department Engine Company 64, First Christian Church of Chicago, Dollar Tree, Republic Bank of Chicago"
17031700301,21,15,"furniture, clothes, party, car_rental, car_rental, fast_food, video_games, fast_food, fast_food, mobile_phone, clothes, ice_cream, school, place_of_worship, fast_food, car_parts, convenience, fuel, library, school, doityourself","Aaron's, Catherines, Party City, Avis, Budget, Little Caesars, GameStop, Subway, Wingstop, Metro by T-Mobile, Avenue, Baskin-Robbins, Adlai E. Stevenson Elementary School, Saint Bede the Venerable Church, Dunkin', AutoZone, Citgo, Citgo, Scottsdale Branch Library, Saint Bede School, Lowe's"
17031700302,16,10,"money_transfer, bicycle_rental, bicycle_rental, bicycle_rental, place_of_worship, place_of_worship, supermarket, motel, pharmacy, laundry, variety_store, restaurant, place_of_worship, school, place_of_worship, school","Western Union, Pulaski Rd & 84th St, Kildare Ave & 85th St, Scottsdale Park, Hometown Christian Church Disciplines of Christ, Aldi, Aloha Motel, CVS Pharmacy, Smart Wash, Family Dollar, Angie's, Saint Peter's Evangelical Lutheran Church, Golgotha Early Childhood Center, Golgotha Lutheran Church, Durkin Park Elementary School"
17031700401,24,12,"school, bar, convenience, car_wash, car_repair, bicycle_rental, bicycle_rental, bicycle_rental, social_facility, school, place_of_worship, place_of_worship, post_office, fuel, convenience, bakery, fire_station, convenience, fuel, school, school, school, fuel, school","Southwest School of Business, Smoke Filled Room, Citgo, Mobil, Caliber Collision, Kedzie Ave & 83rd St, Springfield Ave & 80th St, Columbus Ave & 79th St, New Foundation Of Hope Inc, Dawes Elementary School, Ashburn Lutheran Church, Ashburn Baptist Church, Ashburn Post Office, Citgo, Mobil Mart, D&D’s Place, Chicago Fire Department Engine Company 15, Citgo, Citgo, Bogan High School, Owen Scholastic Academy, Ashburn Community Area Academy, Mobil, Ashburn Lutheran School"
17031700402,19,12,"restaurant, fast_food, ice_cream, fast_food, mobile_phone, ice_cream, bicycle_rental, supermarket, clothes, place_of_worship, place_of_worship, fast_food, fast_food, restaurant, restaurant, bank, library, social_facility, car_wash","Vito & Nick's Pizzeria, Dunkin', Baskin-Robbins, Subway, Metro by T-Mobile, Baskin-Robbins, Columbus Ave & 83rd Pl, Pete's Market, DTLR, Masjid Al Muhajireen, Ashburn United Methodist Church, Dunkin', McDonald's, Lawrence's Fish & Shrimp, Chicago's Chicken Coop, Chase, Wrightwood-Ashburn Branch Library, Buddy Bear Car Wash"
17031700501,20,11,"convenience, fast_food, place_of_worship, bicycle_rental, place_of_worship, place_of_worship, place_of_worship, car_parts, fuel, social_facility, picnic_site, picnic_site, school, place_of_worship, social_facility, variety_store, fast_food, fast_food, clinic, school","Citgo, Subway, Liberty Temple, Western Ave & 81st St, Kingdom Hall of Jehovah's Witnesses, Gethsemane Evangelical Lutheran Church, Calvary Covenant Church, AutoZone, Citgo, BRIA of Forest Edge, Dan Ryan Woods North Picnic Shelter Grove 15, Dan Ryan Woods North Picnic Shelter Grove 16, Rosenwald Elementary School, Saint Thomas More Roman Catholic Church, Wrightwood Senior Apartments, Dollar Tree, Taco Bell, Dunkin', DaVita Dialysis, CICS Wrightwood School"
17031700502,18,6,"picnic_site, picnic_site, picnic_site, picnic_site, picnic_site, picnic_site, bicycle_rental, bicycle_rental, clinic, social_facility, picnic_site, information, picnic_site, picnic_site, picnic_site, picnic_site, picnic_site, school","Dan Ryan Woods East Picnic Grove 13, Dan Ryan Woods East Picnic Grove 14, Dan Ryan Woods East Picnic Grove 9, Dan Ryan Woods West Picnic Grove 6, Dan Ryan Woods West Picnic Grove 7, Dan Ryan Woods West Picnic Grove 8, Francisco Ave & 85th St, Dan Ryan Woods & 83rd St, Union Health Service, Vet Center, Dan Ryan Woods West Picnic Shelter Grove 5, Dan Ryan Woods Visitor Center, Dan Ryan Woods Central Picnic Shelter Grove 4, Dan Ryan Woods Central Picnic Shelter Grove 3, Dan Ryan Woods Central Picnic Shelter Grove 2, Dan Ryan Woods East Picnic Shelter Grove 10, Dan Ryan Woods Central Picnic Shelter Grove 1, Carroll Elementary School"
17031710100,5,5,"bakery, bicycle_rental, clinic, social_facility, place_of_worship","Salaam Restaurant and Bakery, Halsted St & 78th St, Auburn-Gresham VA Outpatient Clinic, St Leo's Residence for Veterans, Greater Bethlehem Missionary Baptist Church"
17031710200,11,7,"place_of_worship, artwork, place_of_worship, place_of_worship, convenience, fast_food, place_of_worship, place_of_worship, library, fuel, school","Revealing Missionary Baptist Church, Thurgood Marshall, First Corinthian Baptist Church, Christian Hope Missionary Baptist Church, Popeyes, Saint Peters Holiness Missionary Baptist Church, Southside Worship Center, Thurgood Marshall Branch Library, Falcon, Oglesby Elementary School"
17031710300,12,5,"place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, music_school, childcare, place_of_worship, place_of_worship, fast_food, place_of_worship, supermarket","Shining Star Missionary Baptist Church, Little Mount of Hope Missionary Baptist Church, Chicago Assembly Hall of Jehovah's Witnesses, Evangelical Church of God in Christ, Jehovahs Witnesses South Unit, Portias Piano Methods School, Zion Hill Day Care Center School, Zion Hill Missionary Baptist Church, Sweet Holy Spirit Missionary Baptist Church, White Castle, Grace-Calvary United Methodist Church, Walmart Neighborhood Market"
17031710400,19,8,"place_of_worship, kindergarten, place_of_worship, childcare, place_of_worship, place_of_worship, bicycle_rental, mobile_phone, bicycle_rental, place_of_worship, fast_food, fast_food, place_of_worship, variety_store, place_of_worship, place_of_worship, place_of_worship, school, fast_food","Theorem Missionary Baptist Church, Auburn-Gresham Preschool, Beulah Mission Full Gospel Church, Highland Day Care Center, Truth Bethesda Missionary Baptist Church, True Church of Holiness, Ashland Ave & 78th St, Cricket Wireless, Damen Ave & 77th St, Sion Temple, Dolphin's Fish & Chicken, Krispy's Chicken & Seafood, First Church of Love and Faith, Dollar Tree, Daniel Baptist Missionary Baptist Church, Evangelist Hope Church, True Believers Missionary Baptist Church, Clara Barton Elementary School, Burger King"
17031710500,22,12,"kindergarten, place_of_worship, place_of_worship, childcare, place_of_worship, place_of_worship, place_of_worship, bicycle_rental, fire_station, fuel, alcohol, supermarket, fast_food, convenience, variety_store, convenience, supermarket, fuel, fuel, school, convenience, school","Little Flower School, Second Mount Calvery Missionary Baptist Church, Apostolic Little Rock Church, Highland Educational Day Care Center, Holly Memorial Temple, Saint Michael Church, Second Mount Vernon Baptist Church, Damen Ave & 81st St, Chicago Fire Department Engine Company 129, Falcon Fuel, Rothschild Liquors, Dearborn Wholesale Grocers, Pepe's Mexican Restaurant, Citgo, Family Dollar, Village Food Mart, Marathon, Citgo, CICS Ralph Ellison High School, Shell, Scott Joplin Elementary School"
17031710600,3,3,"place_of_worship, variety_store, school","Christian Doctrine Baptist Church, Family Dollar, Cook Elementary School"
17031710700,19,10,"place_of_worship, place_of_worship, place_of_worship, kindergarten, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, artwork, pharmacy, restaurant, social_facility, chemist, school, place_of_worship, convenience, fuel","Pillars of Jerusalem Missionary Baptist Church, New Birth Strong Hope Missionary Baptist Church, Faith of Abraham Missionary Baptist Church, Childrens House Preschool, Everlasting Gospel Mission, Holiness is the Way Gospel Temple, North Wells Gospel Mission, Original Church of Jesus Christ, Faith Pentecostal Holiness Church, Faith Revival Center Church, Renaissance Park Sculpture, Walgreens, Dirty Birds Southern Kitchen, St. Sabina Elders Village Apartments, Walgreens, Saint Sabina School, Saint Sabina Roman Catholic Church, Citgo, Citgo"
17031710800,19,12,"place_of_worship, place_of_worship, place_of_worship, place_of_worship, social_facility, mobile_phone, bank, community_centre, cafe, social_facility, police, place_of_worship, variety_store, restaurant, convenience, variety_store, fuel, school, school","Kendrick Memorial Missionary Baptist Church, Community Faith Baptist Church, Original Glorious Apostolic Faith Church, Victory Apostolic Faith Church, Auburn Gresham Senior Satellite Center, Metro by T-Mobile, Bank of America, Englewood Community Service Center, Brewer Coffee & Custard, Senior Suites of Auburn Gresham, Chicago Police Department 6th District, Saint Matthew Evangelical Lutheran Church, Family Dollar, Dollar General, Amstar, Perspectives High School of Technology, Leo High School"
17031710900,8,7,"childcare, restaurant, fire_station, fuel, convenience, fuel, place_of_worship, bus_station","Auburn Park Day Care Center, Jamaican Jerk Villa, Chicago Fire Department Engine Company 73, GoLo, Falcon, Prayer Band of Faith Deliverance Church, Halsted & 79th Street Terminal"
17031711000,12,7,"place_of_worship, school, place_of_worship, cafe, bicycle_rental, place_of_worship, place_of_worship, convenience, place_of_worship, school, fuel, bus_station","Mount Zion Missionary Baptist Church, Lenas Artistic Beauty College, Love and Unity Prayer Chapel, Afro Joe's, Summit Ave & 86th St, New Faith Missionary Baptist Church, New Berea Missionary Baptist Church, BP Shop, Faith Evangelical Lutheran Church, Gresham Elementary School, BP, Racine & 87th Street Terminal"
17031711100,15,8,"place_of_worship, school, place_of_worship, place_of_worship, bicycle_rental, post_office, variety_store, convenience, place_of_worship, place_of_worship, fuel, fuel, fast_food, school, convenience","Evangelist Temple, L H Day School, Mount Helm Missionary Baptist Church, Mount Carmel Children of God Church, Loomis St & 84th St, Auburn Park Post Office, Family Dollar, Citgo, Beverly Congregational Jehovah Witnesses, Memorial Missionary Baptist Church, Phillips 66, Citgo, McDonald's, Cuffe Elementary School"
17031711200,16,9,"school, place_of_worship, place_of_worship, kindergarten, bicycle_rental, bicycle_rental, place_of_worship, car_rental, place_of_worship, convenience, fuel, fast_food, school, school, bus_station, school","Emmanuel Christian School, Emmanuel Baptist Church, Saint Mark Pentecostal Church of Holiness, Three Kittens Day Nursery and Kindergarten, Wood St & 84th St, Damen Ave & 87th St, New Nation Anoited Ministries, Enterprise, Greater Walters African Methodist Episcopal Zion Church, BP Shop, BP, Wendy's, Foster Park Elementary School, Damen & 87th Street Terminal, LEARN Hunter Perkins Campus"
17031711300,8,6,"school, place_of_worship, ice_cream, bicycle_rental, bank, place_of_worship, place_of_worship, fast_food","Saint Ethelreda School, Eightyseventh Street Church of Christ, Baskin-Robbins, Paulina St & 87th St, United Fidelity Bank, Saint Ethelreda Church, Christian Youth Missionary Baptist Church, Dunkin'"
17031711400,16,12,"place_of_worship, laundry, bicycle_rental, mobile_phone, rental, library, place_of_worship, convenience, supermarket, storage_rental, place_of_worship, place_of_worship, car_parts, school, fuel, school","Progressive Beulah Pentecostal Church, Mr. Bubbles Laundromat, Loomis St & 89th St, Boost Mobile, U-Haul, Brainerd Branch Library, Saint Kilian Roman Catholic Church, Marathon, Pete's Produce, U-Haul, Acme Missionary Baptist Church, Community of Christ, AutoZone, Mahalia Jackson Elementary School, Marathon, Saint Kilian School"
17031711500,2,2,"place_of_worship, school","Gresham United Methodist Church, Ryder Elementary School"
17031720100,28,17,"picnic_site, picnic_site, bakery, cafe, charity, fast_food, bank, bicycle_rental, printer_ink, clinic, place_of_worship, library, fire_station, fast_food, place_of_worship, fast_food, fast_food, variety_store, bank, bicycle, car, picnic_site, place_of_worship, school, school, place_of_worship, bank, bus_station","Dan Ryan South Picnic Grove 12, Dan Ryan Woods South Picnic Grove 14, Jimmy Jamm Sweet Potato Pies, Two Mile Coffee Bar. Co, Goodwill, Chipotle, Chase, Prospect Sq & 91st St, Essential Creations, Passport Health Evergreen Park Travel Clinic, Christ the King Roman Catholic Church, Beverly Branch Library, Chicago Fire Department Engine Company 121, Taco Bell, Saint Paul's Union Church, Top Notch Beefburgers, Rainbow Cone, Dollar Tree, Citibank, Beverly Bike & Ski, Evergreen Kia, Dan Ryan Woods South Picnic Shelter Grove 11, Church of the Holy Nativity, Kate S Kellogg Elementary School, Christ the King School, Bethlehem Lutheran Church, BMO, 87th Street & Western Terminal"
17031720200,19,9,"museum, cafe, cafe, bicycle_rental, cafe, artwork, restaurant, place_of_worship, place_of_worship, pharmacy, place_of_worship, fast_food, fast_food, place_of_worship, place_of_worship, place_of_worship, school, school, pharmacy","Vanderpoel Art Museum, Two Mile Coffee Bar, Munchiez, Walden Pkwy & 100th St, Afro Joe's Coffee & Tea, Sanders BBQ Supply Co, Trinity United Methodist Church, Beverly Unitarian Church, CVS Pharmacy, Saint Barnabas Roman Catholic Church, Burger King, McDonald's, Prayer Tabernacle Church of God in Christ, Saint Andrews-Cheney Memorial Reformed Episcopal Church, Bethany Union Church, Saint Barnabas School, Vanderpoel Magnet School, Walgreens"
17031720300,11,10,"school, mobile_phone, school, car_repair, events_venue, restaurant, clothes, clinic, fast_food, convenience, fuel","The Reading House, AT&T, Sutherland Elementary School, Car-X, The Vineyard, Barraco's Pizza, Andriana Furs, Wendy's, Shell, Shell"
17031720400,8,8,"bakery, cafe, bicycle_rental, place_of_worship, school, car_wash, fast_food, restaurant","Ain't She Sweet Cafe, AndySunflower Café, Western Ave & 101st St, Saint John Fisher Roman Catholic Church, Saint John Fisher School, Sparkle Express Car Wash, Janson's Drive-In, Fox's Pub"
17031720500,9,7,"bar, bar, convenience, community_centre, fuel, pub, coffee, convenience, place_of_worship","Barney Callaghan’s Pub, Sean’s Rhino Bar & Grill, BP Shop, Munroe Park Fieldhouse, BP, Horse Thief Hollow, Beverly Bakery & Cafe, 7-Eleven, Ridge Evangelical Lutheran Church"
17031720600,9,6,"bicycle_rental, artwork, fast_food, funeral_directors, place_of_worship, fast_food, fast_food, pharmacy, place_of_worship","Western Ave & 104th St, Dunkin', Donnellan Funeral Home, Beverly Evangelical Covenant Church, Buona, KFC, Walgreens, Saint John the Divine Lutheran Church"
17031720700,9,9,"fast_food, bicycle_rental, bank, museum, dry_cleaning, funeral_directors, cafe, fire_station, school","Subway, Vincennes Ave & 104th St, U.S. Bank, Ridge Historical Society, Heavenly Angels Funeral Home, Starbucks, Chicago Fire Department Engine Company 24, Barnard Elementary School"
17031730100,5,3,"place_of_worship, place_of_worship, bicycle_rental, place_of_worship, school","Greater Mount Bethel Missionary Baptist Church, Saint Matthew-Gordon African Methodist Episcopal Zion Church, Eggleston Ave & 92nd St, Trinity United Church of Christ, Kipling Elementary School"
17031730201,11,7,"place_of_worship, mobile_phone, bicycle_rental, bicycle_rental, variety_store, place_of_worship, bank, motel, place_of_worship, place_of_worship, school","School of Wisdom of Truth Class, Boost Mobile, Elizabeth St & 92nd St, Loomis St & 95th St, Dollar Tree, Beverly Hills Seventh Day Adventist Church, Old Second National Bank, New Budget Motel, Cross Temple Church of God in Christ, Shiloah Baptist Church, Fort Dearborn Elementary School"
17031730202,8,5,"place_of_worship, bicycle_rental, nursing_home, motel, place_of_worship, place_of_worship, school, school","New Calvary Missionary Baptist Church, Halsted St & 93rd St, Southpoint Nursing and Rehabilitation Center, Beverly Motel & Suites, New Covenant Coptic Temple, Baptist Church Without a Spot or Wrinkle, Oakdale Christian Academy, Evangelical Christian School"
17031730300,8,7,"kindergarten, place_of_worship, place_of_worship, bar, supermarket, convenience, fuel, variety_store","Lolly Pop Nursery School and Kindergarten, Southside Unity Center of Christianity, Stratford Revival Center Southside Move of God Church, Wild Blossom Meadery & Winery, Jewel-Osco, Amstar, Dollar General"
17031730400,19,12,"school, cafe, bicycle_rental, dentist, childcare, variety_store, place_of_worship, fast_food, fast_food, fast_food, fast_food, convenience, fuel, place_of_worship, school, school, car_wash, school, bus_station","Saint Margaret School, Poppin Dough, Vincennes Ave & 95th St, Sonrisa Family Dental, Daycare, Family Dollar, Saint Margaret of Scotland Catholic Church, Subway, Dunkin', Popeyes, McDonald's, Shell, Shell, Third Baptist Church, Wendell Green Elementary School, Chicago International Charter School Loomis-Longwood, Wacker Elementary School, Ashland & 95th Street Terminal"
17031730500,17,8,"school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, bicycle_rental, gift, fuel, fuel, library, fast_food, place_of_worship, place_of_worship, place_of_worship, convenience, school, school","Saint Helena School, Prayers Warriors Missionary Baptist Church, House of God, Church of Christ, Gods House of Holiness in Christ, Halsted St & 96th St, Edible Arrangements, Super Save, Citgo, Carter G. Woodson Regional Library, Harold's Chicken Shack, Journey Church of Chicago, New Macedonia Baptist Church, Fernwood United Methodist Church, Citgo, Medgar Evers Elementary School, Fernwood Elementary School"
17031730600,18,10,"school, school, post_office, bicycle_rental, bicycle_rental, fast_food, place_of_worship, place_of_worship, motel, place_of_worship, place_of_worship, convenience, place_of_worship, fuel, clinic, place_of_worship, place_of_worship, social_facility","Marra Collins South Preparatory School, Collins South School, Chicago Post Office Finance Station H, Aberdeen St & 103rd St, Throop St & 99th St, KFC, Gospel Temple Missionary Baptist Church, The Powerhouse Church of Chicago, Motel 6 Chicago - Halsted, Holy Ghost Deliverance Temple, Jehovahs Witnesses Fernwood Unit, BP Shop, Zion Lutheran Church, BP, Fresenius Kidney Care, Little Zion Baptist Church, Trinity Evangelical Lutheran Church"
17031730700,19,13,"bicycle_rental, restaurant, fast_food, atm, artwork, money_transfer, money_transfer, convenience, clinic, variety_store, fuel, storage_rental, school, place_of_worship, school, place_of_worship, school, fuel, convenience","Aberdeen St & 106th St, Beggars Pizza, Subway, Bank of America, Western Union, 103rd & Halsted Currency Exchange, Citgo, DaVita Dialysis, Family Dollar, Citgo, Metro Self Storage, Percy L. Julian High School, Victory Cathedral Faith Church, Mount Vernon Elementary School, Messiah Baptist Church, Marcus Garvey Elementary School, Exxon, Tiger Mart"
17031740100,15,11,"supermarket, convenience, collector, fast_food, fast_food, fire_station, variety_store, bank, hardware, fast_food, fast_food, car_repair, bicycle, school, bank","Jewel-Osco, 7-Eleven, Alternate Reality Comics, Subway, Donut Dudes, Chicago Fire Department Engine Company 92, Dollar Tree, U.S. Bank, Chicago True Value Hardware, Popeyes, Pop's Italian Beef & Sausage, Jiffy Lube, Chicagoland Bicycle, Keller Regional Gifted Magnet School, CIBC"
17031740200,21,15,"school, bar, cafe, bicycle_rental, bicycle_rental, fast_food, pharmacy, dry_cleaning, variety_store, place_of_worship, convenience, fast_food, doityourself, place_of_worship, university, university, school, school, bank, social_facility, bus_station","Mercy Hall, Bar 106, Coffee Cats, 103rd St & Avers Ave, Kedzie Ave & 104th St, Subway, CVS Pharmacy, CD One Price Cleaners, Dollar Tree, McDonough Chapel, 7-Eleven, McDonald's, DeJay's Ace Hardware, Mount Greenwood Church of the Nazarene, Graham School of Management, Saint Xavier University, Brother Rice High School, Mother McAuley High School, Chicago Patrolmen's Federal Credit Union, Mercy Circle, Pulaski & 104th Street Terminal"
17031740300,17,11,"mobile_phone, fast_food, bicycle_rental, school, fast_food, convenience, fuel, place_of_worship, place_of_worship, fast_food, clinic, place_of_worship, library, place_of_worship, school, pharmacy, storage_rental","T-Mobile, Dunkin', Kedzie Ave & 110th St, Mount Greenwood Elementary School, La Papas, SNK Fuels, Elim Baptist Church, Saint Christina's Catholic Church, Burger King, Express Med Spa Chicago, Mount Greenwood Lutheran Church, Mount Greenwood Branch Library, Mount Greenwood United Methodist Church, Saint Cristina School, Walgreens, Extra Space Storage"
17031740400,14,10,"bakery, bicycle_rental, place_of_worship, car, bank, car_wash, clinic, post_office, school, place_of_worship, school, school, bus_station, bus_station","Dolly’s Delectables, Lawndale Ave & 111th St, Parkwood Baptist Church, McCarthy Ford, North Community Bank, Quick Suds Car Wash, DaVita Dialysis, Mount Greenwood Post Office, Cassell Elementary School, Mount Greenwood Reformed Church, Chicago High School for the Agricultural Sciences, Marist High School, 111th Street & Harding Terminal, 115th Street & Springfield Terminal"
17031750100,19,12,"cafe, clinic, artwork, artwork, cafe, bicycle_rental, convenience, fuel, fuel, supermarket, car_repair, place_of_worship, place_of_worship, fast_food, place_of_worship, music_school, place_of_worship, school, school","Jean’s Cafe, Seby Medical Center, Marshall Major Taylor, Erin's Cup, Vincennes Ave & 107th St, Citgo, Citgo, Save-A-Lot, Jiffy Lube, Greater Mount Eagle Baptist Church, New Hope Baptist Church, White Castle, Greater New Testament Missionary Baptist Church, West Point School of Music, Morgan Park Seventh Day Adventist Church, West Point School of Music, Children's Developmental Institute"
17031750200,14,7,"fast_food, fast_food, cafe, bicycle_rental, place_of_worship, library, bank, place_of_worship, place_of_worship, place_of_worship, cafe, place_of_worship, school, school","See Thru Chinese Kitchen, Milano's Pizza, Ellie’s Cafe, Hale Ave & 107th St, Morgan Park Presbyterian Church, George C. Walker Branch Library, PNC Bank, Morgan Park Christian Church, Church of the Mediator, Morgan Park United Methodist Church, Favia Cafe & Sweets Shop, Morgan Park Baptist Church of Chicago, Clissold Elementary School, Council Oak Montessori School"
17031750300,13,12,"restaurant, bar, fast_food, pub, fuel, convenience, florist, car_repair, place_of_worship, seafood, supermarket, restaurant, car_parts","Americanos, O'Rourkes Office, Waldo Cooney's Pizza, Open Outcry Brewing Company, Kean, Steuber Florist, Meineke, Religious Society of Friends, DiCola's Seafood, County Fair Foods, Home Run Inn Pizzeria, NAPA Auto Parts"
17031750400,9,9,"bicycle_rental, arts_centre, bank, fast_food, variety_store, place_of_worship, school, kindergarten, social_facility","Western Ave & 111th St, Beverly Art Center, U.S. Bank, Joey's Red Hots, Family Dollar, Saint Cajetan Roman Catholic Church, Saint Cajetan School, Barbara Vick Early Childhood Center"
